chapter_file,line,source_kind,label,target_type,raw_target,normalized_target,domain,exists,anchor_target,anchor_status,syntax_status,context
06_dev_environment.md,254,image,Python環境管理ツールの責務範囲: pyenv・venv・pip・Conda・uvの担当領域,local,../figures/ch06_env_tools.png,figures/ch06_env_tools.png,,yes,,,ok,![Python環境管理ツールの責務範囲: pyenv・venv・pip・Conda・uvの担当領域](../figures/ch06_env_tools.png)
06_dev_environment.md,262,markdown_link,8,external,https://github.com/conda/conda-lock,https://github.com/conda/conda-lock,github.com,,,,ok,**ロックファイル**（lock file）は、依存関係ツリーの全パッケージについて、実際にインストールされた正確なバージョンを記録するファイルである[8](https://github.com/conda/conda-lock):
06_dev_environment.md,291,markdown_link,§7 Git入門,local,./07_git.md,chapters/07_git.md,,yes,,,ok,ロックファイルを[§7 Git入門](./07_git.md)で学ぶGitリポジトリにコミットしておけば、共同研究者が `pip install -r requirements-lock.txt` や `conda-lock install -n rnaseq conda-lock.yml` で同一の環境を再現しやすくなる。
06_dev_environment.md,301,markdown_link,9,external,https://doi.org/10.1038/s41592-018-0046-7,https://doi.org/10.1038/s41592-018-0046-7,doi.org,,,,ok,| **Bioconda** | Conda | バイオインフォマティクスに特化したチャネル[9](https://doi.org/10.1038/s41592-018-0046-7) |
06_dev_environment.md,326,markdown_link,9,external,https://doi.org/10.1038/s41592-018-0046-7,https://doi.org/10.1038/s41592-018-0046-7,doi.org,,,,ok,"> **Bioconda**は、8,000以上のバイオインフォマティクスツールを提供するCondaチャネルである[9](https://doi.org/10.1038/s41592-018-0046-7)。BLAST, Samtools, BWA, STAR, fastp など、日常的に使うツールの大半がBiocondaからインストールできる:"
06_dev_environment.md,351,markdown_link,§15 コンテナによるソフトウェア環境の再現,local,./15_container.md,chapters/15_container.md,,yes,,,ok,> biocondaに収録されていないツールもある。その場合は、ソースコードからのビルド、pip install、あるいはコンテナ（[§15 コンテナによるソフトウェア環境の再現](./15_container.md)で扱う）を検討する。biocondaへの貢献（レシピの追加）も歓迎されている。
06_dev_environment.md,377,raw_url,,external,https://download.pytorch.org/whl/cu121,https://download.pytorch.org/whl/cu121,download.pytorch.org,,,,ok,> # pip install torch --index-url https://download.pytorch.org/whl/cu121
06_dev_environment.md,393,markdown_link,§15 コンテナによるソフトウェア環境の再現,local,./15_container.md,chapters/15_container.md,,yes,,,ok,> | **wandb** / **MLflow** | 実験追跡（[§15 コンテナによるソフトウェア環境の再現](./15_container.md)で詳述） |
06_dev_environment.md,414,markdown_link,§1 設計原則 — 良いコードとは何か,local,./01_design.md,chapters/01_design.md,,yes,,,ok,環境構築は地味な作業に見えるが、ここでの判断が解析の再現性を左右する。[§1 設計原則 — 良いコードとは何か](./01_design.md)で学んだ「明示は暗黙に勝る」（Explicit is better than implicit）の精神で、使用するPythonバージョン・パッケージのバージョン・インストール手順を常に明文化しておこう。
06_dev_environment.md,416,markdown_link,§7 Git入門,local,./07_git.md,chapters/07_git.md,,yes,,,ok,次章の[§7 Git入門](./07_git.md)では、コードと環境定義ファイルをGitで管理し、変更履歴を追跡する方法を学ぶ。
06_dev_environment.md,469,raw_url,,external,https://docs.astral.sh/uv/,https://docs.astral.sh/uv/,docs.astral.sh,,,,ok,"- **Astral. ""uv Documentation"".** https://docs.astral.sh/uv/ — 本章で紹介したuvの公式ドキュメント。ツールの進化が速いため、最新の機能やベストプラクティスはここを参照するのが最善である。"
06_dev_environment.md,470,raw_url,,external,https://docs.conda.io/,https://docs.conda.io/,docs.conda.io,,,,ok,- **Conda Documentation.** https://docs.conda.io/ — conda/miniforge/micromambaの包括的リファレンス。environment.ymlの詳細な仕様や、チャネル優先度の制御など高度な環境管理テクニックが記載されている。
06_dev_environment.md,477,markdown_link,https://github.com/pyenv/pyenv,external,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,github.com,,,,ok,"[1] pyenv contributors. ""pyenv — Simple Python version management"". [https://github.com/pyenv/pyenv](https://github.com/pyenv/pyenv) (参照日: 2026-03-18)"
06_dev_environment.md,479,markdown_link,https://docs.python.org/3/library/venv.html,external,https://docs.python.org/3/library/venv.html,https://docs.python.org/3/library/venv.html,docs.python.org,,,,ok,"[2] Python Software Foundation. ""venv --- Creation of virtual environments"". *Python 3 Documentation*. [https://docs.python.org/3/library/venv.html](https://docs.python.org/3/library/venv.html) (参照日: 2026-03-18)"
06_dev_environment.md,481,markdown_link,https://docs.conda.io/projects/conda/en/latest/,external,https://docs.conda.io/projects/conda/en/latest/,https://docs.conda.io/projects/conda/en/latest/,docs.conda.io,,,,ok,"[3] Conda contributors. ""Conda Documentation"". [https://docs.conda.io/projects/conda/en/latest/](https://docs.conda.io/projects/conda/en/latest/) (参照日: 2026-03-18)"
06_dev_environment.md,483,markdown_link,https://github.com/conda-forge/miniforge,external,https://github.com/conda-forge/miniforge,https://github.com/conda-forge/miniforge,github.com,,,,ok,"[4] conda-forge contributors. ""Miniforge"". [https://github.com/conda-forge/miniforge](https://github.com/conda-forge/miniforge) (参照日: 2026-03-18)"
06_dev_environment.md,485,markdown_link,https://mamba.readthedocs.io/en/latest/user_guide/micromamba.html,external,https://mamba.readthedocs.io/en/latest/user_guide/micromamba.html,https://mamba.readthedocs.io/en/latest/user_guide/micromamba.html,mamba.readthedocs.io,,,,ok,"[5] Mamba contributors. ""Micromamba User Guide"". [https://mamba.readthedocs.io/en/latest/user_guide/micromamba.html](https://mamba.readthedocs.io/en/latest/user_guide/micromamba.html) (参照日: 2026-03-18)"
06_dev_environment.md,487,markdown_link,https://docs.astral.sh/uv/,external,https://docs.astral.sh/uv/,https://docs.astral.sh/uv/,docs.astral.sh,,,,ok,"[6] Astral. ""uv: An extremely fast Python package and project manager"". [https://docs.astral.sh/uv/](https://docs.astral.sh/uv/) (参照日: 2026-03-18)"
06_dev_environment.md,489,markdown_link,https://packaging.python.org/en/latest/specifications/pyproject-toml/,external,https://packaging.python.org/en/latest/specifications/pyproject-toml/,https://packaging.python.org/en/latest/specifications/pyproject-toml/,packaging.python.org,,,,ok,"[7] Python Packaging Authority. ""pyproject.toml specification"". [https://packaging.python.org/en/latest/specifications/pyproject-toml/](https://packaging.python.org/en/latest/specifications/pyproject-toml/) (参照日: 2026-03-18)"
06_dev_environment.md,491,markdown_link,https://github.com/conda/conda-lock,external,https://github.com/conda/conda-lock,https://github.com/conda/conda-lock,github.com,,,,ok,"[8] conda-lock contributors. ""conda-lock: Lightweight lockfile for conda environments"". [https://github.com/conda/conda-lock](https://github.com/conda/conda-lock) (参照日: 2026-03-18)"
06_dev_environment.md,493,markdown_link,https://doi.org/10.1038/s41592-018-0046-7,external,https://doi.org/10.1038/s41592-018-0046-7,https://doi.org/10.1038/s41592-018-0046-7,doi.org,,,,ok,"[9] Grüning, B. et al. ""Bioconda: sustainable and comprehensive software distribution for the life sciences"". *Nature Methods*, 15(7), 475–476, 2018. [https://doi.org/10.1038/s41592-018-0046-7](https://doi.org/10.1038/s41592-018-0046-7)"
07_git.md,6,markdown_link,§6 Python環境の構築,local,./06_dev_environment.md,chapters/06_dev_environment.md,,yes,,,ok,[§6 Python環境の構築](./06_dev_environment.md)では、Pythonのバージョン管理や仮想環境、パッケージマネージャを使って再現可能な開発環境を整備した。`.python-version`、`requirements-lock.txt`、`environment.yml` といった環境定義ファイルも作成した。しかし、これらのファイルを作っただけでは不十分である。「いつ・何を・なぜ変えたか」を記録し、いつでも過去の状態に戻れるようにする仕組みが必要である。
07_git.md,12,markdown_link,1,external,https://git-scm.com/book/ja/v2,https://git-scm.com/book/ja/v2,git-scm.com,,,,ok,本章では、バージョン管理システム**Git**[1](https://git-scm.com/book/ja/v2)の基礎操作、共有プラットフォーム**GitHub**の活用法、そしてコードを論文から引用可能にするための公開手順を学ぶ。GitとGitHubは名前が似ているが別のものである。GitはローカルPC上で動作するバージョン管理ソフトウェアであり、GitHubはGitリポジトリをクラウド上にホスティングして共有・公開するためのWebサービスである。実験ノートに喩えるなら、Gitはノートそのもの、GitHubはそのノートを共同研究者と共有するための棚である。
07_git.md,30,markdown_link,§0 AIエージェントにコードを書かせる,local,./00_ai_agent.md,chapters/00_ai_agent.md,,yes,,,ok,どれが最新か、何が変わったのかはファイル名からは読み取れない。バージョン管理システムを使えば、ファイルは常に1つのまま、変更の履歴がすべて記録される。[§0 AIエージェントにコードを書かせる](./00_ai_agent.md)で述べた「こまめにコミットする」という習慣も、バージョン管理があって初めて実践できる。
07_git.md,34,markdown_link,2,external,https://git-scm.com/doc,https://git-scm.com/doc,git-scm.com,,,,ok,Gitでは、プロジェクトの変更履歴を保存する場所を**リポジトリ**（repository）と呼ぶ。新しいプロジェクトを始めるには `git init` でリポジトリを作成する。個々のGitコマンドの網羅的な説明は公式ドキュメント[2](https://git-scm.com/doc)にある。
07_git.md,58,image,Gitの3ステージモデル: 作業ディレクトリ → ステージングエリア → リポジトリ,local,../figures/ch07_git_three_stages.png,figures/ch07_git_three_stages.png,,yes,,,ok,![Gitの3ステージモデル: 作業ディレクトリ → ステージングエリア → リポジトリ](../figures/ch07_git_three_stages.png)
07_git.md,99,image,ブランチとマージの概念: mainから分岐して作業し、完了後にマージで統合する,local,../figures/ch07_branch_merge.png,figures/ch07_branch_merge.png,,yes,,,ok,![ブランチとマージの概念: mainから分岐して作業し、完了後にマージで統合する](../figures/ch07_branch_merge.png)
